Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2014-11-10T00:30:20.565 ,4,3.731088273181583E-4,-2.927040717964175,FoVF,0.26840352847643245,0.7072442103604817,2456971.5182775795
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2014-11-10T04:44:00.649 ,2,0.0025475998425739266,-2.939896587440828,FoVP,0.277478394521405,0.7058035274151842,2456971.6944492403
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2014-11-10T06:30:34.915 ,3,0.003519808083885076,-2.945287745146295,FoVF,0.28128593032709714,0.7051642311715612,2456971.7684625373
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2014-11-10T12:30:49.473 ,1,0.007064717830777879,-2.963464263088391,FoVF,0.29413050301717986,0.702856006567633,2456972.0186499823
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2014-12-19T22:10:17.539 ,7,-0.005728869744367264,-1.9366089684216004,FoVP,-0.7026446536696632,0.7018509553356032,2457011.424662896
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-01-25T15:28:37.809 ,5,-0.0032751288693181344,2.8987733433547485,FoVP,0.40761580030464,0.7016154620208248,2457048.1491748868
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-01-25T17:15:12.052 ,5,-6.754135908748911E-4,2.90366920654342,FoVF,0.4035601035363179,0.7031153367159865,2457048.223188335
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-02-03T11:21:41.830 ,3,0.0028752542998449963,-2.7453130371361163,FoVF,-0.1146661349391879,0.7067763194896044,2457056.978368206
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-02-03T15:35:21.839 ,5,-0.0023707532175816877,-2.733239849407675,FoVP,-0.12360359717113267,0.7031677965701137,2457057.1545382533
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-02-03T17:21:56.109 ,7,-0.004620977762564745,-2.7281881501471155,FoVF,-0.1273237898578299,0.7016187494412784,2457057.228551267
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-05-08T17:28:43.825 ,7,-0.0055079822960619005,0.1909865804668909,FoVP,0.2904579025919272,0.7188324207652081,2457151.2330823685
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-05-08T19:15:18.091 ,6,-0.0023574601842709336,0.19521610010996918,FoVF,0.2874325989265421,0.7209260110345564,2457151.3070847206
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-05-23T17:35:51.402 ,4,-9.820957706872303E-4,1.169332286145594,FoVP,-0.5624257795094202,0.7234820850859254,2457166.2368338974
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-05-23T19:22:25.647 ,7,-0.004814742070861146,1.1729063326279578,FoVF,-0.5655645757825521,0.7217535611127709,2457166.3108349764
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-06-28T12:49:18.728 ,7,-0.004418935066986622,-0.38428149959255586,FoVF,0.7150638745210989,0.7264565257483864,2457202.0344830155
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-11-11T05:40:49.060 ,2,0.0027021346752473313,-2.1665283844846144,FoVP,-0.30195115537285916,0.7075131737018583,2457337.7339688437
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-11-11T07:27:23.288 ,5,-3.848112803864759E-4,-2.171056251005697,FoVF,-0.29933962773984973,0.7094837222328769,2457337.807981755
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-11-28T05:46:48.605 ,6,-0.004634211792716634,2.947235419848555,FoVP,0.5838144703972706,0.7086278632095812,2457354.7395694624
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-11-28T07:33:22.782 ,5,-5.437811054470685E-4,2.9435301681154633,FoVF,0.5865415409188295,0.7070021946256938,2457354.8135829302
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-12-30T05:19:41.293 ,2,0.0018935642882444968,-1.9812796983220855,FoVP,-0.6874520463338551,0.7036768287078361,2457386.7238625553
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2015-12-30T07:06:15.504 ,7,-0.003609824737734574,-1.9805177386848536,FoVF,-0.6880258153736324,0.7028440891857444,2457386.7978769382
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2016-05-16T20:19:12.305 ,7,-0.004156871673837865,-0.05124876940069481,FoVF,0.4760347516181343,0.7192591420563276,2457525.350802287
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2016-06-07T08:19:40.007 ,2,0.0048010282516534565,1.216648316483233,FoVF,-0.6899282389476229,0.7250357987172575,2457546.849214381
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2016-06-07T12:33:20.039 ,7,-0.007050201832721327,1.2203433644851238,FoVP,-0.6934530026166724,0.7225508341355652,2457547.0253555193
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2016-11-19T08:34:25.808 ,4,0.0016287777298999717,-2.013910491166216,FoVF,-0.4843354572474824,0.7084094488496493,2457711.855255009
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2016-12-12T06:44:27.933 ,7,-0.0057638929167649405,2.812026168691978,FoVP,0.6893786516294387,0.707700025080047,2457734.781027735
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2016-12-12T08:31:02.126 ,5,-4.540458702885618E-4,2.810435941317228,FoVF,0.6904446351845955,0.706900372393865,2457734.855041907
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-01-08T12:28:31.430 ,6,-0.004305039523844912,-2.0596168526921916,FoVP,-0.6299793866745761,0.7045107366185874,2457762.0226544873
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-05-27T03:02:25.238 ,1,0.004629975442192487,-0.19877521917128638,FoVP,0.6004466862963534,0.7221460536011194,2457900.6299855327
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-06-22T20:52:48.511 ,6,-0.003747432192922569,1.1927674656288165,FoVP,-0.7207703120527417,0.723571164431126,2457927.3707900527
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-07-19T08:45:35.514 ,6,-0.004117843842125401,-0.3292009107336503,FoVP,0.5506183663713201,0.7240617467618815,2457953.863322154
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-07-19T10:32:09.702 ,5,1.0022521760628851E-4,-0.33224635579437145,FoVF,0.5522633044029884,0.72208926587882,2457953.937322623
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-11-29T09:19:23.978 ,5,-0.002004560849936546,-1.9464321678504357,FoVP,-0.6060046709850211,0.7095859471961722,2458086.8873783154
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2017-12-26T21:03:22.475 ,2,0.0016381761158197079,2.7583524909082846,FoVP,0.6990543154021853,0.7076221118754238,2458114.37894427
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-01-18T04:44:48.067 ,1,0.006030415826239565,-2.1915609615525873,FoVF,-0.52279640449012,0.71140265470812,2458136.701502008
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-01-18T08:58:28.075 ,6,-0.0051079793145067985,-2.1844556239068327,FoVP,-0.5274951547051525,0.7061424601888862,2458136.8776750355
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-06-06T16:11:08.913 ,6,-0.005360903766554855,-0.300451592352608,FoVP,0.6839911578943969,0.7181822333129906,2458276.176792209
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-06-06T17:57:43.134 ,5,-2.779301786137902E-4,-0.299275652527552,FoVF,0.6831656761242436,0.7193594202697559,2458276.250792442
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-07-08T09:50:29.411 ,1,0.003983534062006375,1.1029147146814222,FoVP,-0.6604547167182889,0.7210303232494378,2458307.909412796
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-07-08T11:37:03.636 ,5,-5.082465843490912E-4,1.1002993995260548,FoVF,-0.6585005771293883,0.7223293993183281,2458307.98341317
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-07-29T09:54:07.744 ,7,-0.0054874886448657186,-0.21495324416371603,FoVP,0.3894468348503587,0.722980585875613,2458328.910135017
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-07-29T11:40:41.902 ,6,-0.002096550541508143,-0.21891081528060694,FoVF,0.39169349461771424,0.7209251384402346,2458328.984135752
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2018-12-09T16:29:01.684 ,3,-3.5705521534558105E-5,-1.9232629786349449,FoVP,-0.6805405702603665,0.7081043784898403,2458462.186707278
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-01-10T09:59:34.247 ,3,5.165052687613698E-4,2.7715259112380157,FoVP,0.6179141363524555,0.7086816876517338,2458493.919378089
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-01-10T11:46:08.428 ,2,0.005230913304063967,2.7744649449862555,FoVF,0.6153569462334572,0.7103289309761038,2458493.993391773
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-01-27T10:03:27.700 ,3,1.7637352039641933E-4,-2.3862410904950706,FoVP,-0.37005136907474695,0.7106233077120987,2458510.923570334
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-01-27T11:50:01.933 ,7,-0.003650030674737055,-2.3822334593223435,FoVF,-0.37280768488455546,0.7083219407390184,2458510.99758357
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-06-17T17:21:04.503 ,5,-0.002384182792661315,-0.3585224186285603,FoVP,0.719781947666549,0.719126380115512,2458652.22434566
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-06-17T19:07:38.713 ,3,0.0028202004273286604,-0.3584258117442823,FoVF,0.7196008789220978,0.719409122915974,2458652.2983455644
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-07-31T07:06:52.364 ,2,0.0027367328339243037,0.7404500946669026,FoVP,-0.3630783986687073,0.7170746556648494,2458695.7938805725
HD 106252,3.2004618828535283,0.17525960664706902,12:13:29.510,+10:02:29.889,2019-07-31T08:53:26.515 ,1,0.006275076282319657,0.744279040067441,FoVF,-0.36574269736008713,0.7148654859413479,2458695.867881331
