Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T16:07:41.260 ,3,0.0031371509519585532,0.7081777091096868,FoVF,0.009250969500347464,0.7092727730256111,2458488.177119075
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T20:21:21.102 ,1,0.004682049922387071,0.7213129794442987,FoVP,-0.002780737407357961,0.7103980753452931,2458488.353268381
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T22:07:55.217 ,2,0.005246764198655946,0.7268407009269603,FoVF,-0.007850546099149537,0.710810928001404,2458488.4272716953
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-05T04:08:09.056 ,1,0.006783458716011838,0.745559574515886,FoVF,-0.025044698346543756,0.7119421877015758,2458488.6774228686
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-06T04:09:03.978 ,1,0.0070950656236016905,0.8206398204212069,FoVF,-0.09430184296715838,0.7123487762073547,2458489.6780217662
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-06T10:09:17.792 ,1,0.005696310936592633,0.8393689965322655,FoVF,-0.11162120571920331,0.7114214718167248,2458489.9281722605
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-06T14:22:57.583 ,1,0.004354849427742245,0.8525261257394849,FoVP,-0.1237917989279216,0.7105246299080793,2458490.1043205922
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-06T16:09:31.716 ,2,0.003703364930532123,0.8580440727847517,FoVF,-0.12889646078972897,0.7100882272401053,2458490.1783239515
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-06T20:23:11.608 ,2,0.0019434885493902036,0.8711516661475337,FoVP,-0.1410224869079549,0.7089087589741183,2458490.354473388
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-06T22:09:45.788 ,4,0.0011163252566305224,0.8766459831425787,FoVF,-0.14610516067761434,0.7083545647383557,2458490.4284772747
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-07T02:23:25.805 ,4,-0.001061250658511046,0.8896906354824418,FoVP,-0.15817124236567628,0.7068972687833412,2458490.604628116
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-07T04:10:00.044 ,6,-0.002063632834289257,0.8951557051550459,FoVF,-0.16322559641490814,0.7062275195633122,2458490.6786326542
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-07T08:23:40.213 ,6,-0.004657435196754439,0.9081240991463237,FoVP,-0.17521701353504526,0.7044982348881027,2458490.8547851904
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-03-18T01:00:39.979 ,2,0.002960919096837163,0.49615944221981073,FoVP,-0.6984648154431937,0.7135658437157574,2458560.5424431
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-03-18T02:47:14.191 ,6,-0.0021240643097604484,0.49426758295745943,FoVF,-0.6976100299279515,0.7142404077201514,2458560.6164443702
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-04-14T06:53:59.391 ,1,0.003437760113466404,-1.2528905808908044,FoVP,0.5431017454500366,0.7133772550578338,2458587.785828953
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-08-24T04:39:08.033 ,4,-8.372442054666186E-4,2.3912393899751923,FoVP,0.6766449568281199,0.7206225677360691,2458719.6935696625
